Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Sex,Sex Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate
Pancreas,21100,California,6,Female,F,70-74 years,70-74,2015,2015,332,657153,50.5
Pancreas,21100,California,6,Female,F,70-74 years,70-74,2016,2016,338,681566,49.6
Pancreas,21100,California,6,Female,F,70-74 years,70-74,2017,2017,378,736056,51.4
Pancreas,21100,California,6,Female,F,70-74 years,70-74,2018,2018,412,769806,53.5
Pancreas,21100,California,6,Female,F,70-74 years,70-74,2019,2019,421,804419,52.3
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2010,2010,311,429792,72.4
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2011,2011,275,434574,63.3
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2012,2012,308,442513,69.6
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2013,2013,315,453807,69.4
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2014,2014,317,467246,67.8
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2015,2015,327,480570,68
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2016,2016,362,495173,73.1
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2017,2017,359,513675,69.9
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2018,2018,386,540682,71.4
Pancreas,21100,California,6,Female,F,75-79 years,75-79,2019,2019,407,563200,72.3
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2010,2010,305,357978,85.2
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2011,2011,281,357412,78.6
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2012,2012,312,356615,87.5
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2013,2013,299,356974,83.8
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2014,2014,269,358524,75
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2015,2015,285,361434,78.9
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2016,2016,312,365750,85.3
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2017,2017,306,372477,82.2
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2018,2018,329,380970,86.4
Pancreas,21100,California,6,Female,F,80-84 years,80-84,2019,2019,350,390975,89.5
Pancreas,21100,California,6,Female,F,85+ years,85+,2010,2010,420,393856,106.6
Pancreas,21100,California,6,Female,F,85+ years,85+,2011,2011,365,406469,89.8
Pancreas,21100,California,6,Female,F,85+ years,85+,2012,2012,381,417563,91.2
Pancreas,21100,California,6,Female,F,85+ years,85+,2013,2013,401,426619,94
Pancreas,21100,California,6,Female,F,85+ years,85+,2014,2014,446,436396,102.2
Pancreas,21100,California,6,Female,F,85+ years,85+,2015,2015,399,446619,89.3
Pancreas,21100,California,6,Female,F,85+ years,85+,2016,2016,435,454324,95.7
Pancreas,21100,California,6,Female,F,85+ years,85+,2017,2017,385,459088,83.9
Pancreas,21100,California,6,Female,F,85+ years,85+,2018,2018,428,463829,92.3
Pancreas,21100,California,6,Female,F,85+ years,85+,2019,2019,427,469229,91
Pancreas,21100,California,6,Male,M,< 1 year,1,2011,2011,0,260758,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2012,2012,0,254197,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2013,2013,0,255307,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2014,2014,0,255948,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2015,2015,0,257030,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2016,2016,0,250896,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2017,2017,0,247185,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2018,2018,0,236402,0
Pancreas,21100,California,6,Male,M,< 1 year,1,2019,2019,0,230901,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2010,2010,0,1040350,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2011,2011,0,1034326,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2012,2012,0,1031320,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2013,2013,0,1022635,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2014,2014,0,1025536,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2015,2015,0,1027136,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2017,2017,0,1016185,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2018,2018,0,1005335,0
Pancreas,21100,California,6,Male,M,1-4 years,4-Jan,2019,2019,0,982107,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2010,2010,0,1278772,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2011,2011,0,1282799,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2012,2012,0,1296386,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2013,2013,0,1306615,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2014,2014,0,1303937,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2015,2015,0,1298932,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2017,2017,0,1284235,0
Pancreas,21100,California,6,Male,M,5-9 years,9-May,2019,2019,0,1267835,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2010,2010,0,1321754,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2011,2011,0,1309539,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2012,2012,0,1295797,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2013,2013,0,1288859,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2016,2016,0,1285258,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2018,2018,0,1302102,0
Pancreas,21100,California,6,Male,M,10-14 years,14-Oct,2019,2019,0,1292746,0
Pancreas,21100,California,6,Male,M,15-19 years,15-19,2010,2010,0,1446591,0
Pancreas,21100,California,6,Male,M,15-19 years,15-19,2011,2011,0,1412954,0
Pancreas,21100,California,6,Male,M,15-19 years,15-19,2014,2014,0,1338897,0
Pancreas,21100,California,6,Male,M,15-19 years,15-19,2015,2015,0,1328813,0
Pancreas,21100,California,6,Male,M,15-19 years,15-19,2016,2016,0,1318078,0
Pancreas,21100,California,6,Male,M,20-24 years,20-24,2012,2012,0,1505578,0
Pancreas,21100,California,6,Male,M,20-24 years,20-24,2019,2019,0,1356036,0
Pancreas,21100,California,6,Male,M,25-29 years,25-29,2013,2013,0,1464326,0
Pancreas,21100,California,6,Male,M,25-29 years,25-29,2017,2017,0,1613212,0
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2010,2010,16,1285720,1.2
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2012,2012,22,1260649,1.7
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2013,2013,16,1267788,1.3
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2015,2015,22,1311313,1.7
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2016,2016,16,1338842,1.2
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2017,2017,18,1369185,1.3
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2018,2018,18,1397624,1.3
Pancreas,21100,California,6,Male,M,35-39 years,35-39,2019,2019,23,1414712,1.6
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2010,2010,33,1314217,2.5
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2011,2011,35,1321681,2.6
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2012,2012,39,1320586,3
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2013,2013,21,1308316,1.6
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2014,2014,40,1290865,3.1
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2015,2015,23,1267954,1.8
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2016,2016,29,1247962,2.3
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2017,2017,41,1244432,3.3
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2018,2018,27,1247431,2.2
Pancreas,21100,California,6,Male,M,40-44 years,40-44,2019,2019,39,1253698,3.1
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2010,2010,70,1338670,5.2
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2011,2011,62,1321676,4.7
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2012,2012,73,1304002,5.6
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2013,2013,89,1289364,6.9
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2014,2014,71,1279601,5.5
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2015,2015,89,1286134,6.9
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2016,2016,70,1292393,5.4
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2017,2017,77,1289412,6
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2018,2018,65,1273341,5.1
Pancreas,21100,California,6,Male,M,45-49 years,45-49,2019,2019,75,1250115,6
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2010,2010,156,1271107,12.3
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2011,2011,156,1287199,12.1
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2012,2012,149,1294099,11.5
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2013,2013,164,1299957,12.6
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2014,2014,136,1305433,10.4
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2015,2015,164,1295366,12.7
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2016,2016,136,1277898,10.6
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2017,2017,161,1258809,12.8
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2018,2018,134,1240967,10.8
Pancreas,21100,California,6,Male,M,50-54 years,50-54,2019,2019,139,1225041,11.3
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2010,2010,201,1077772,18.6
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2011,2011,234,1108538,21.1
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2012,2012,229,1141727,20.1
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2013,2013,239,1169360,20.4
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2014,2014,271,1189850,22.8
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2015,2015,247,1212815,20.4
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2016,2016,265,1226688,21.6
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2017,2017,248,1230947,20.1
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2018,2018,272,1232181,22.1
Pancreas,21100,California,6,Male,M,55-59 years,55-59,2019,2019,222,1230245,18
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2010,2010,295,888078,33.2
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2011,2011,304,928859,32.7
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2012,2012,329,933919,35.2
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2013,2013,307,953752,32.2
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2014,2014,345,980507,35.2
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2015,2015,320,1009181,31.7
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2016,2016,410,1035899,39.6
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2017,2017,357,1063789,33.6
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2018,2018,391,1084647,36
Pancreas,21100,California,6,Male,M,60-64 years ,60-64,2019,2019,392,1097086,35.7
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2010,2010,308,616365,50
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2011,2011,322,642648,50.1
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2012,2012,341,700987,48.6
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2013,2013,341,737823,46.2
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2014,2014,392,776220,50.5
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2015,2015,410,815278,50.3
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2016,2016,475,849737,55.9
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2017,2017,466,851156,54.7
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2018,2018,449,864825,51.9
Pancreas,21100,California,6,Male,M,65-69 years,65-69,2019,2019,463,883216,52.4
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2010,2010,306,446746,68.5
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2011,2011,308,460863,66.8
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2012,2012,335,480113,69.8
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2013,2013,351,507002,69.2
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2014,2014,369,530162,69.6
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2015,2015,373,554577,67.3
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2016,2016,387,576823,67.1
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2017,2017,444,626445,70.9
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2018,2018,469,656564,71.4
Pancreas,21100,California,6,Male,M,70-74 years,70-74,2019,2019,477,686769,69.5
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2010,2010,292,337323,86.6
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2011,2011,293,342134,85.6
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2012,2012,285,349030,81.7
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2013,2013,283,359821,78.7
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2014,2014,307,372525,82.4
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2015,2015,325,384645,84.5
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2016,2016,325,396363,82
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2017,2017,391,412209,94.9
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2018,2018,393,433702,90.6
Pancreas,21100,California,6,Male,M,75-79 years,75-79,2019,2019,447,451472,99
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2010,2010,232,246954,93.9
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2011,2011,264,251662,104.9
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2012,2012,231,255755,90.3
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2013,2013,275,258858,106.2
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2014,2014,278,261439,106.3
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2015,2015,263,264332,99.5
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2016,2016,292,268835,108.6
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2017,2017,245,274256,89.3
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2018,2018,286,282447,101.3
Pancreas,21100,California,6,Male,M,80-84 years,80-84,2019,2019,304,291587,104.3
Pancreas,21100,California,6,Male,M,85+ years,85+,2010,2010,240,212897,112.7
Pancreas,21100,California,6,Male,M,85+ years,85+,2011,2011,243,221007,110
Pancreas,21100,California,6,Male,M,85+ years,85+,2012,2012,232,229135,101.3
Pancreas,21100,California,6,Male,M,85+ years,85+,2013,2013,249,236123,105.5
Pancreas,21100,California,6,Male,M,85+ years,85+,2014,2014,265,244765,108.3
Pancreas,21100,California,6,Male,M,85+ years,85+,2015,2015,279,254858,109.5
Pancreas,21100,California,6,Male,M,85+ years,85+,2016,2016,276,262685,105.1
Pancreas,21100,California,6,Male,M,85+ years,85+,2017,2017,244,269114,90.7
Pancreas,21100,California,6,Male,M,85+ years,85+,2018,2018,275,274195,100.3
Pancreas,21100,California,6,Male,M,85+ years,85+,2019,2019,278,279780,99.4
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2010,2010,0,32696,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2011,2011,0,32078,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2012,2012,0,31280,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2013,2013,0,31665,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2014,2014,0,32282,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2015,2015,0,32506,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2016,2016,0,32628,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2017,2017,0,31933,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2018,2018,0,31528,0
Pancreas,21100,Colorado,8,Female,F,< 1 year,1,2019,2019,0,30891,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2010,2010,0,135044,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2011,2011,0,134486,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2012,2012,0,133395,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2013,2013,0,131706,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2014,2014,0,131126,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2015,2015,0,131450,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2016,2016,0,131898,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2017,2017,0,132042,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2018,2018,0,132338,0
Pancreas,21100,Colorado,8,Female,F,1-4 years,4-Jan,2019,2019,0,130786,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2010,2010,0,170898,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2011,2011,0,172040,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2012,2012,0,173408,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2013,2013,0,174174,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2014,2014,0,173603,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2015,2015,0,173773,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2016,2016,0,173048,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2017,2017,0,171354,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2018,2018,0,170382,0
Pancreas,21100,Colorado,8,Female,F,5-9 years,9-May,2019,2019,0,169573,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2010,2010,0,163265,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2011,2011,0,166290,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2012,2012,0,168265,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2013,2013,0,170898,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2014,2014,0,173710,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2015,2015,0,175641,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2016,2016,0,176490,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2017,2017,0,178190,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2018,2018,0,178803,0
Pancreas,21100,Colorado,8,Female,F,10-14 years,14-Oct,2019,2019,0,177325,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2010,2010,0,163843,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2011,2011,0,164108,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2012,2012,0,163729,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2013,2013,0,163974,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2014,2014,0,165510,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2016,2016,0,171504,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2017,2017,0,173068,0
Pancreas,21100,Colorado,8,Female,F,15-19 years,15-19,2018,2018,0,175603,0
Pancreas,21100,Colorado,8,Female,F,20-24 years,20-24,2010,2010,0,167701,0
Pancreas,21100,Colorado,8,Female,F,20-24 years,20-24,2013,2013,0,177026,0
Pancreas,21100,Colorado,8,Female,F,20-24 years,20-24,2015,2015,0,180104,0
Pancreas,21100,Colorado,8,Female,F,20-24 years,20-24,2019,2019,0,180169,0
Pancreas,21100,Colorado,8,Female,F,25-29 years,25-29,2012,2012,0,186708,0
Pancreas,21100,Colorado,8,Female,F,25-29 years,25-29,2014,2014,0,192955,0
Pancreas,21100,Colorado,8,Female,F,25-29 years,25-29,2016,2016,0,205981,0
Pancreas,21100,Colorado,8,Female,F,25-29 years,25-29,2018,2018,0,217021,0
Pancreas,21100,Colorado,8,Female,F,30-34 years,30-34,2010,2010,0,173758,0
Pancreas,21100,Colorado,8,Female,F,30-34 years,30-34,2011,2011,0,179478,0
Pancreas,21100,Colorado,8,Female,F,30-34 years,30-34,2015,2015,0,198969,0
Pancreas,21100,Colorado,8,Female,F,30-34 years,30-34,2019,2019,0,215551,0
Pancreas,21100,Colorado,8,Female,F,50-54 years,50-54,2011,2011,24,189393,12.7
Pancreas,21100,Colorado,8,Female,F,50-54 years,50-54,2012,2012,18,189616,9.5
Pancreas,21100,Colorado,8,Female,F,50-54 years,50-54,2014,2014,19,188294,10.1
Pancreas,21100,Colorado,8,Female,F,50-54 years,50-54,2019,2019,17,169537,10
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2010,2010,16,167881,9.5
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2011,2011,28,172569,16.2
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2012,2012,32,177094,18.1
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2013,2013,16,180160,8.9
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2014,2014,22,182652,12
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2015,2015,26,185503,14
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2016,2016,18,188020,9.6
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2017,2017,25,187906,13.3
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2018,2018,17,187592,9.1
Pancreas,21100,Colorado,8,Female,F,55-59 years,55-59,2019,2019,25,186046,13.4
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2010,2010,22,138930,15.8
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2011,2011,32,147881,21.6
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2012,2012,35,150091,23.3
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2013,2013,42,155151,27.1
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2014,2014,46,160247,28.7
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2015,2015,45,165370,27.2
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2016,2016,44,169845,25.9
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2017,2017,39,173800,22.4
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2018,2018,48,176783,27.2
Pancreas,21100,Colorado,8,Female,F,60-64 years ,60-64,2019,2019,40,179011,22.3
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2010,2010,31,95815,32.4
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2011,2011,25,100377,24.9
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2012,2012,51,111359,45.8
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2013,2013,45,118486,38
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2014,2014,41,126431,32.4
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2015,2015,52,134709,38.6
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2016,2016,56,143159,39.1
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2017,2017,48,145054,33.1
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2018,2018,50,149767,33.4
Pancreas,21100,Colorado,8,Female,F,65-69 years,65-69,2019,2019,58,154705,37.5
